"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4"
"L3.1.1.1.Trichloro.2.2.bis.4.chlorophenyl.ethane..DDT..degradation",0.990993088122407,0.994857435359818,0.852015720408098,0.997849157668918
"L3.ABC.transporters",0.990993088122407,0.593990195468247,0.852015720408098,0.997849157668918
"L3.Adherens.junction",NA,NA,NA,NA
"L3.Adipocytokine.signaling.pathway",0.990993088122407,0.593990195468247,0.852015720408098,0.997849157668918
"L3.African.trypanosomiasis",0.990993088122407,0.593990195468247,0.852015720408098,0.997849157668918
"L3.Alanine..aspartate.and.glutamate.metabolism",0.993012062354523,0.643842619929302,0.852015720408098,0.997849157668918
"L3.Aldosterone.regulated.sodium.reabsorption",NA,NA,NA,NA
"L3.Alzheimer.s.disease",0.990993088122407,0.634104395395788,0.852015720408098,0.997849157668918
"L3.Amino.acid.metabolism",0.990993088122407,0.593990195468247,0.927906762255434,0.997849157668918
"L3.Amino.acid.related.enzymes",0.990993088122407,0.593990195468247,0.852015720408098,0.997849157668918
"L3.Amino.sugar.and.nucleotide.sugar.metabolism",0.993012062354523,0.593990195468247,0.857429056249185,0.997849157668918
"L3.Aminoacyl.tRNA.biosynthesis",0.990993088122407,0.593990195468247,0.852015720408098,0.997849157668918
"L3.Aminobenzoate.degradation",0.990993088122407,0.658355467100226,0.852015720408098,0.997849157668918
"L3.Amoebiasis",0.993012062354523,0.593990195468247,0.852015720408098,0.997849157668918
"L3.Amyotrophic.lateral.sclerosis..ALS.",0.990993088122407,0.856369861554654,0.852015720408098,0.997849157668918
"L3.Antigen.processing.and.presentation",0.990993088122407,0.675783307062821,0.852015720408098,0.997849157668918
"L3.Apoptosis",0.990993088122407,0.820718188906584,0.852015720408098,0.997849157668918
"L3.Arachidonic.acid.metabolism",0.990993088122407,0.593990195468247,0.859074836296812,0.997849157668918
"L3.Arginine.and.proline.metabolism",0.990993088122407,0.593990195468247,0.852015720408098,0.997849157668918
"L3.Arrhythmogenic.right.ventricular.cardiomyopathy..ARVC.",NA,NA,NA,NA
"L3.Ascorbate.and.aldarate.metabolism",0.990993088122407,0.593990195468247,0.852015720408098,0.997849157668918
